row ID,SSL,BATHRM,HF_BATHRM,HEAT,HEAT_D,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,STORIES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STYLE_D,STRUCT,STRUCT_D,GRADE,GRADE_D,CNDTN,CNDTN_D,EXTWALL,EXTWALL_D,ROOF,ROOF_D,INTWALL,INTWALL_D,KITCHENS,FIREPLACES,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
22930,1390    0031,4.0,1.0,7.0,Warm Cool,Y,1.0,8.0,4.0,1968.0,2007.0,1984,2.0,2001-02-21T00:00:00.000Z,525000.0,0,1,2993,1,4.0,2 Story,1.0,Single,5.0,Good Quality,3.0,Average,22.0,Brick/Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,5144,2018-07-22T18:01:43.000Z
102963,5912    0091,2.0,1.0,7.0,Warm Cool,Y,1.0,9.0,4.0,2016.0,,2017,2.0,2017-01-06T00:00:00.000Z,574155.0,1,3,2588,1,4.0,2 Story,1.0,Single,5.0,Good Quality,5.0,Very Good,22.0,Brick/Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,12,5433,2018-07-22T18:01:43.000Z
10831,0862    0142,1.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1912.0,,1957,2.25,2017-09-25T00:00:00.000Z,815000.0,0,3,1280,1,5.0,2.5 Story Unfin,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1618,2018-07-22T18:01:43.000Z
2097,0202    0807,1.0,1.0,13.0,Hot Water Rad,N,1.0,8.0,4.0,1885.0,2007.0,1969,2.0,1900-01-01T00:00:00.000Z,,0,1,1852,1,4.0,2 Story,6.0,Row End,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,3.0,Wood Floor,1.0,0.0,11,1442,2018-07-22T18:01:43.000Z
77123,4227    0050,1.0,0.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1928.0,,1957,2.0,1900-01-01T00:00:00.000Z,,0,1,1320,1,4.0,2 Story,1.0,Single,4.0,Above Average,3.0,Average,4.0,Vinyl Siding,4.0,Shake,6.0,Hardwood,1.0,1.0,12,4148,2018-07-22T18:01:43.000Z
29898,1818    0024,3.0,1.0,7.0,Warm Cool,Y,1.0,8.0,4.0,1979.0,,1990,2.0,2005-03-25T00:00:00.000Z,1150000.0,0,1,3276,1,4.0,2 Story,1.0,Single,6.0,Very Good,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,3.0,12,5014,2018-07-22T18:01:43.000Z
96326,5531    0026,2.0,2.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1947.0,2012.0,1969,2.0,2012-10-03T00:00:00.000Z,330500.0,1,1,1629,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,4741,2018-07-22T18:01:43.000Z
58861,3180    0812,1.0,1.0,13.0,Hot Water Rad,N,1.0,5.0,3.0,1927.0,,1943,1.0,2006-01-04T00:00:00.000Z,330000.0,1,1,1196,1,1.0,1 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,6.0,Wood Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,6561,2018-07-22T18:01:43.000Z
10618,0936    0016,1.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1920.0,1973.0,1960,2.0,2000-07-06T00:00:00.000Z,389000.0,1,1,1562,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,11,1632,2018-07-22T18:01:43.000Z
12688,0923    0070,3.0,1.0,1.0,Forced Air,Y,1.0,7.0,3.0,1969.0,2001.0,1993,3.0,2017-05-03T00:00:00.000Z,0.0,0,5,1770,1,7.0,3 Story,7.0,Row Inside,4.0,Above Average,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,11,1320,2018-07-22T18:01:43.000Z
34324,2066    0042,6.0,1.0,13.0,Hot Water Rad,Y,1.0,8.0,5.0,1929.0,2000.0,1984,2.5,2013-11-12T00:00:00.000Z,0.0,0,1,3850,1,6.0,2.5 Story Fin,1.0,Single,6.0,Very Good,5.0,Very Good,21.0,Brick/Stucco,1.0,Comp Shingle,6.0,Hardwood,1.0,2.0,12,7639,2018-07-22T18:01:43.000Z
93464,5390    0121,2.0,2.0,7.0,Warm Cool,Y,1.0,6.0,3.0,1965.0,,1975,2.0,1996-10-02T00:00:00.000Z,105000.0,1,1,1440,1,4.0,2 Story,1.0,Single,4.0,Above Average,3.0,Average,22.0,Brick/Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,4814,2018-07-22T18:01:43.000Z
30912,1836    0036,1.0,1.0,13.0,Hot Water Rad,N,1.0,7.0,2.0,1922.0,,1954,1.5,1997-04-30T00:00:00.000Z,0.0,0,1,1407,1,3.0,1.5 Story Fin,1.0,Single,4.0,Above Average,3.0,Average,6.0,Wood Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,5125,2018-07-22T18:01:43.000Z
97806,5667    0015,2.0,1.0,7.0,Warm Cool,Y,1.0,10.0,4.0,1939.0,,1967,1.75,2006-09-28T00:00:00.000Z,0.0,0,1,2320,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,7924,2018-07-22T18:01:43.000Z
13444,0969    0064,1.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1912.0,,1957,2.0,1996-09-06T00:00:00.000Z,175000.0,1,1,1404,1,4.0,2 Story,6.0,Row End,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1178,2018-07-22T18:01:43.000Z
19966,1235    0826,2.0,1.0,7.0,Warm Cool,Y,1.0,7.0,2.0,1900.0,,1983,2.0,2016-07-12T00:00:00.000Z,1075000.0,1,4,1620,1,4.0,2 Story,7.0,Row Inside,8.0,Superior,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,11,803,2018-07-22T18:01:43.000Z
55900,3105    0106,4.0,0.0,1.0,Forced Air,Y,2.0,10.0,6.0,1895.0,2008.0,1967,2.5,2009-01-07T00:00:00.000Z,525000.0,0,1,1893,1,6.0,2.5 Story Fin,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,2.0,1.0,24,1700,2018-07-22T18:01:43.000Z
78579,4321    0806,1.0,1.0,1.0,Forced Air,N,1.0,6.0,3.0,1935.0,,1967,1.5,2005-12-20T00:00:00.000Z,0.0,0,1,1262,1,3.0,1.5 Story Fin,1.0,Single,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,2.0,12,12495,2018-07-22T18:01:43.000Z
41769,2640    0805,4.0,3.0,7.0,Warm Cool,Y,1.0,11.0,6.0,1941.0,2002.0,1982,2.5,2011-09-30T00:00:00.000Z,1205000.0,1,1,3176,1,6.0,2.5 Story Fin,1.0,Single,5.0,Good Quality,5.0,Very Good,14.0,Common Brick,11.0,Slate,11.0,Hardwood/Carp,2.0,2.0,12,6931,2018-07-22T18:01:43.000Z
61840,3226    0085,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1920.0,,1943,2.0,2017-08-25T00:00:00.000Z,950000.0,1,3,1560,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,2850,2018-07-22T18:01:43.000Z
56421,3103    0801,3.0,1.0,1.0,Forced Air,Y,2.0,8.0,3.0,1895.0,2006.0,1967,2.0,2013-07-17T00:00:00.000Z,620000.0,1,1,1268,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,4.0,Good,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,2.0,0.0,24,1139,2018-07-22T18:01:43.000Z
69016,3720    0004,1.0,0.0,1.0,Forced Air,N,1.0,6.0,2.0,1939.0,,1943,2.0,1999-10-21T00:00:00.000Z,118000.0,0,1,1430,1,4.0,2 Story,1.0,Single,3.0,Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,5796,2018-07-22T18:01:43.000Z
1006,0152    0171,3.0,2.0,13.0,Hot Water Rad,Y,1.0,10.0,5.0,1913.0,,1972,4.0,2010-02-26T00:00:00.000Z,1950000.0,1,1,5344,1,10.0,4 Story,7.0,Row Inside,6.0,Very Good,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,4.0,11,2196,2018-07-22T18:01:43.000Z
53087,3013    0069,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,2.0,1922.0,,1943,2.0,1900-01-01T00:00:00.000Z,,0,1,1312,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1700,2018-07-22T18:01:43.000Z
22617,1282    0044,3.0,1.0,7.0,Warm Cool,Y,1.0,10.0,4.0,1900.0,1991.0,1983,3.0,2015-07-15T00:00:00.000Z,1950000.0,1,4,2202,1,7.0,3 Story,7.0,Row Inside,8.0,Superior,5.0,Very Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,2.0,11,1404,2018-07-22T18:01:43.000Z
82070,4353E   0032,3.0,1.0,1.0,Forced Air,Y,1.0,7.0,4.0,2009.0,,2012,2.0,2007-10-05T00:00:00.000Z,0.0,0,1,2870,1,4.0,2 Story,1.0,Single,3.0,Average,4.0,Good,4.0,Vinyl Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,12,6605,2018-07-22T18:01:43.000Z
54889,3092    0044,3.0,0.0,13.0,Hot Water Rad,N,1.0,8.0,5.0,1900.0,,1960,3.0,2006-01-26T00:00:00.000Z,0.0,0,1,2059,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,1153,2018-07-22T18:01:43.000Z
79257,4247    0805,1.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1926.0,,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1538,1,4.0,2 Story,1.0,Single,3.0,Average,4.0,Good,5.0,Stucco,0.0,Typical,6.0,Hardwood,1.0,1.0,12,7100,2018-07-22T18:01:43.000Z
17209,1015E   0021,1.0,1.0,1.0,Forced Air,Y,1.0,5.0,3.0,1923.0,1979.0,1957,2.0,1994-11-22T00:00:00.000Z,173500.0,1,1,1537,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,11,1063,2018-07-22T18:01:43.000Z
94428,5499    0020,1.0,0.0,7.0,Warm Cool,Y,1.0,5.0,2.0,1939.0,,1954,2.0,1900-01-01T00:00:00.000Z,0.0,0,1,992,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,13,2221,2018-07-22T18:01:43.000Z
56674,3127    0105,1.0,1.0,1.0,Forced Air,N,1.0,6.0,3.0,1942.0,2017.0,1954,2.0,2017-02-17T00:00:00.000Z,750000.0,1,2,1152,1,4.0,2 Story,7.0,Row Inside,3.0,Average,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,2520,2018-07-22T18:01:43.000Z
40556,2527    0304,6.0,1.0,7.0,Warm Cool,Y,1.0,9.0,7.0,1979.0,1986.0,2006,2.5,2015-01-12T00:00:00.000Z,3900000.0,1,4,5115,1,6.0,2.5 Story Fin,1.0,Single,9.0,Exceptional-A,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,2.0,12,8100,2018-07-22T18:01:43.000Z
33069,1976    0015,3.0,1.0,7.0,Warm Cool,Y,1.0,12.0,5.0,1938.0,2008.0,1982,2.5,2010-08-30T00:00:00.000Z,1203000.0,1,1,3013,1,6.0,2.5 Story Fin,1.0,Single,5.0,Good Quality,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,2.0,12,10500,2018-07-22T18:01:43.000Z
86696,5126    0066,1.0,1.0,1.0,Forced Air,Y,1.0,6.0,2.0,1914.0,2015.0,1964,2.0,2009-02-26T00:00:00.000Z,0.0,0,1,932,1,4.0,2 Story,1.0,Single,3.0,Average,4.0,Good,4.0,Vinyl Siding,6.0,Metal- Sms,11.0,Hardwood/Carp,1.0,0.0,12,2500,2018-07-22T18:01:43.000Z
20494,1301    0632,1.0,0.0,13.0,Hot Water Rad,N,1.0,4.0,3.0,1926.0,,1950,2.0,1900-01-01T00:00:00.000Z,,0,1,1374,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1594,2018-07-22T18:01:43.000Z
19164,1063    0052,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1900.0,1960.0,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1232,1,4.0,2 Story,6.0,Row End,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1343,2018-07-22T18:01:43.000Z
74135,3952    0064,1.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,1940.0,,1954,2.0,2009-11-23T00:00:00.000Z,0.0,0,1,1056,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,1408,2018-07-22T18:01:43.000Z
76403,4060    0259,4.0,0.0,13.0,Hot Water Rad,Y,4.0,12.0,4.0,1930.0,2003.0,1954,2.0,2017-12-27T00:00:00.000Z,620000.0,1,3,2660,1,4.0,2 Story,2.0,Multi,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,4.0,0.0,23,2814,2018-07-22T18:01:43.000Z
45400,2695    0052,3.0,1.0,1.0,Forced Air,Y,1.0,8.0,3.0,1978.0,,1986,2.0,2001-01-12T00:00:00.000Z,245000.0,1,1,1560,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,11,2047,2018-07-22T18:01:43.000Z
100686,5801    0302,2.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,4.0,2004.0,,2006,2.0,2003-10-22T00:00:00.000Z,0.0,0,1,992,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,5.0,Metal- Pre,6.0,Hardwood,1.0,0.0,11,1200,2018-07-22T18:01:43.000Z
18593,1055    0077,1.0,1.0,1.0,Forced Air,Y,1.0,6.0,2.0,1915.0,2007.0,1964,2.0,2010-12-30T00:00:00.000Z,397000.0,1,1,980,1,4.0,2 Story,7.0,Row Inside,3.0,Average,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,11,1088,2018-07-22T18:01:43.000Z
90807,5249    0079,4.0,0.0,1.0,Forced Air,Y,1.0,8.0,5.0,2016.0,,2017,2.0,2017-02-27T00:00:00.000Z,432000.0,0,5,2160,1,4.0,2 Story,1.0,Single,4.0,Above Average,5.0,Very Good,22.0,Brick/Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,12,2000,2018-07-22T18:01:43.000Z
88547,5176    0226,1.0,0.0,1.0,Forced Air,N,1.0,5.0,2.0,1944.0,,1955,2.0,1900-01-01T00:00:00.000Z,,0,1,930,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,2.0,Fair,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,13,2137,2018-07-22T18:01:43.000Z
45612,2786    0146,2.0,0.0,1.0,Forced Air,N,1.0,7.0,3.0,1940.0,,1954,2.0,2015-08-11T00:00:00.000Z,0.0,0,2,1500,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,1.0,12,3588,2018-07-22T18:01:43.000Z
11482,1015    0125,3.0,1.0,1.0,Forced Air,Y,2.0,10.0,5.0,1900.0,2004.0,1969,2.0,2016-08-08T00:00:00.000Z,0.0,0,6,1810,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,3.0,Wood Floor,2.0,2.0,24,1611,2018-07-22T18:01:43.000Z
94259,5364    0831,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1934.0,,1947,1.0,1993-01-22T00:00:00.000Z,0.0,0,1,1143,1,1.0,1 Story,1.0,Single,4.0,Above Average,3.0,Average,6.0,Wood Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,7497,2018-07-22T18:01:43.000Z
33540,2003    0078,3.0,0.0,13.0,Hot Water Rad,Y,1.0,6.0,3.0,1935.0,1986.0,1967,2.0,2012-07-10T00:00:00.000Z,855000.0,1,1,1904,1,4.0,2 Story,1.0,Single,5.0,Good Quality,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,2.0,12,4970,2018-07-22T18:01:43.000Z
77598,4069    0016,1.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1900.0,,1947,2.0,1900-01-01T00:00:00.000Z,,0,1,2274,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,3.0,Wood Floor,1.0,0.0,13,3366,2018-07-22T18:01:43.000Z
79181,4136    0005,1.0,0.0,13.0,Hot Water Rad,N,1.0,8.0,4.0,1900.0,,1943,2.0,2016-02-26T00:00:00.000Z,0.0,0,4,1530,1,4.0,2 Story,1.0,Single,3.0,Average,3.0,Average,6.0,Wood Siding,2.0,Built Up,6.0,Hardwood,1.0,0.0,12,5000,2018-07-22T18:01:43.000Z
6500,0756    0826,3.0,2.0,1.0,Forced Air,Y,1.0,10.0,5.0,1911.0,,1960,3.0,2015-05-05T00:00:00.000Z,1011100.0,1,2,2411,1,7.0,3 Story,6.0,Row End,5.0,Good Quality,3.0,Average,21.0,Brick/Stucco,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,1633,2018-07-22T18:01:43.000Z
7264,0787    0020,4.0,1.0,13.0,Hot Water Rad,Y,2.0,12.0,5.0,1885.0,2013.0,1960,3.0,2012-12-21T00:00:00.000Z,0.0,0,1,3697,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,3.0,24,2061,2018-07-22T18:01:43.000Z
11859,0995    0074,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1916.0,,1957,2.0,1999-02-11T00:00:00.000Z,0.0,0,1,1674,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1592,2018-07-22T18:01:43.000Z
4317,0651    0117,2.0,1.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1909.0,2005.0,1954,2.0,2006-07-17T00:00:00.000Z,430000.0,1,1,1600,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,11,1291,2018-07-22T18:01:43.000Z
70315,3841    0068,2.0,1.0,1.0,Forced Air,Y,1.0,8.0,3.0,1928.0,2016.0,1964,2.0,2016-10-18T00:00:00.000Z,580000.0,1,3,992,1,4.0,2 Story,7.0,Row Inside,3.0,Average,5.0,Very Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1466,2018-07-22T18:01:43.000Z
80387,4495    0007,1.0,0.0,13.0,Hot Water Rad,N,1.0,5.0,2.0,1939.0,,1954,2.0,2005-04-13T00:00:00.000Z,0.0,0,1,864,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1597,2018-07-22T18:01:43.000Z
97940,5667    0818,3.0,0.0,13.0,Hot Water Rad,Y,1.0,7.0,4.0,1954.0,2009.0,1966,1.25,2016-02-24T00:00:00.000Z,480000.0,1,4,1802,1,2.0,1.5 Story Unfin,1.0,Single,4.0,Above Average,3.0,Average,20.0,Brick/Stone,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,1.0,12,8511,2018-07-22T18:01:43.000Z
85857,5077    0012,1.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1937.0,,1943,2.0,2005-04-21T00:00:00.000Z,0.0,0,1,1474,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,13,2400,2018-07-22T18:01:43.000Z
71188,4011    0017,1.0,0.0,1.0,Forced Air,N,1.0,6.0,2.0,1923.0,,1954,1.0,2018-03-01T00:00:00.000Z,360000.0,0,3,840,1,1.0,1 Story,1.0,Single,3.0,Average,3.0,Average,7.0,Shingle,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,2775,2018-07-22T18:01:43.000Z
1001,0152    0133,4.0,0.0,7.0,Warm Cool,Y,2.0,8.0,4.0,1910.0,1988.0,1972,3.0,2003-11-25T00:00:00.000Z,1095000.0,1,1,2522,1,7.0,3 Story,7.0,Row Inside,6.0,Very Good,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,5.0,24,1680,2018-07-22T18:01:43.000Z
57258,3147    0086,1.0,0.0,13.0,Hot Water Rad,N,1.0,9.0,2.0,1926.0,,1943,2.0,1997-02-10T00:00:00.000Z,105000.0,1,1,1276,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,2292,2018-07-22T18:01:43.000Z
49852,2885    0856,1.0,0.0,13.0,Hot Water Rad,Y,1.0,6.0,3.0,1913.0,,1954,2.0,2004-12-22T00:00:00.000Z,0.0,0,1,986,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1089,2018-07-22T18:01:43.000Z
91961,5250    0111,1.0,0.0,1.0,Forced Air,N,1.0,5.0,2.0,1945.0,,1956,2.0,1900-01-01T00:00:00.000Z,,0,1,968,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,1254,2018-07-22T18:01:43.000Z
82268,4445    0115,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1925.0,,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1116,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,4.0,Shake,6.0,Hardwood,1.0,0.0,11,1400,2018-07-22T18:01:43.000Z
918,0191    0064,2.0,1.0,13.0,Hot Water Rad,Y,2.0,7.0,3.0,1870.0,2000.0,1957,2.0,2001-11-27T00:00:00.000Z,550000.0,1,1,1250,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,2.0,1.0,24,1700,2018-07-22T18:01:43.000Z
102497,5877    0065,1.0,0.0,13.0,Hot Water Rad,N,1.0,4.0,2.0,1953.0,,1953,2.0,2004-04-07T00:00:00.000Z,0.0,0,1,832,1,4.0,2 Story,6.0,Row End,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1900,2018-07-22T18:01:43.000Z
9892,0913    0808,3.0,1.0,1.0,Forced Air,Y,2.0,9.0,4.0,1900.0,1995.0,1969,3.0,2010-07-02T00:00:00.000Z,741721.0,0,1,2239,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,2.0,3.0,24,1020,2018-07-22T18:01:43.000Z
79339,4221    0819,2.0,0.0,13.0,Hot Water Rad,N,1.0,8.0,4.0,1908.0,1930.0,1954,2.5,2007-06-04T00:00:00.000Z,0.0,0,1,2094,1,6.0,2.5 Story Fin,1.0,Single,3.0,Average,3.0,Average,5.0,Stucco,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,12,8520,2018-07-22T18:01:43.000Z
48997,2909    0046,2.0,0.0,1.0,Forced Air,Y,1.0,6.0,3.0,1916.0,,1957,2.0,2000-08-29T00:00:00.000Z,0.0,0,1,1568,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,11,2601,2018-07-22T18:01:43.000Z
19779,1245    0034,3.0,1.0,13.0,Hot Water Rad,Y,1.0,8.0,5.0,1900.0,1989.0,1983,3.0,2014-06-23T00:00:00.000Z,1900000.0,1,2,2963,1,7.0,3 Story,7.0,Row Inside,8.0,Superior,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,2.0,11,1934,2018-07-22T18:01:43.000Z
31433,1742    0033,3.0,1.0,13.0,Hot Water Rad,Y,1.0,7.0,4.0,1918.0,1998.0,1969,2.0,2004-07-26T00:00:00.000Z,729000.0,1,1,1903,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,11.0,Hardwood/Carp,1.0,1.0,11,1988,2018-07-22T18:01:43.000Z
56764,3117    0806,3.0,1.0,1.0,Forced Air,Y,2.0,8.0,4.0,1909.0,2003.0,1969,2.5,1999-10-18T00:00:00.000Z,143013.0,0,1,1482,1,6.0,2.5 Story Fin,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,2.0,0.0,24,1149,2018-07-22T18:01:43.000Z
7262,0786    0837,2.0,0.0,13.0,Hot Water Rad,Y,2.0,7.0,3.0,1880.0,1962.0,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1798,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,6.0,Wood Siding,6.0,Metal- Sms,3.0,Wood Floor,2.0,0.0,24,1870,2018-07-22T18:01:43.000Z
104886,5920    0172,2.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,2001.0,,2006,2.0,2007-08-02T00:00:00.000Z,305000.0,1,1,1280,1,4.0,2 Story,6.0,Row End,4.0,Above Average,6.0,Excellent,22.0,Brick/Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,11,2160,2018-07-22T18:01:43.000Z
76378,4120    0816,3.0,1.0,1.0,Forced Air,Y,1.0,7.0,4.0,1997.0,,2004,2.0,1998-02-09T00:00:00.000Z,207000.0,1,1,2260,1,4.0,2 Story,1.0,Single,5.0,Good Quality,4.0,Good,22.0,Brick/Siding,1.0,Comp Shingle,2.0,Carpet,1.0,1.0,12,7598,2018-07-22T18:01:43.000Z
